state,county,trump votes,clinton votes,total votes,trump vote %,clinton vote %,county_id,fuel type
missouri,St. Francois,17468,6250,23718,73.65,26.35,29187,FFV
missouri,St. Francois,17468,6250,23718,73.65,26.35,29187,GAS
missouri,St. Francois,17468,6250,23718,73.65,26.35,29187,GAS
missouri,St. Francois,17468,6250,23718,73.65,26.35,29187,GAS
missouri,St. Francois,17468,6250,23718,73.65,26.35,29187,HYBRID ELECTRIC VEHICLE
missouri,St. Francois,17468,6250,23718,73.65,26.35,29187,HYBRID ELECTRIC VEHICLE
missouri,St. Francois,17468,6250,23718,73.65,26.35,29187,PLUG IN HYBRID ELECTRIC VEHICLE
missouri,St. Francois,17468,6250,23718,73.65,26.35,29187,PROP
missouri,Taney,18276,4373,22649,80.69,19.31,29213,BI
missouri,Taney,18276,4373,22649,80.69,19.31,29213,BI
missouri,Taney,18276,4373,22649,80.69,19.31,29213,CNG
missouri,Taney,18276,4373,22649,80.69,19.31,29213,DIES
missouri,Taney,18276,4373,22649,80.69,19.31,29213,DIES
missouri,Taney,18276,4373,22649,80.69,19.31,29213,DIES
missouri,Taney,18276,4373,22649,80.69,19.31,29213,ELECTRIC VEHICLE
missouri,Taney,18276,4373,22649,80.69,19.31,29213,FFV
missouri,Taney,18276,4373,22649,80.69,19.31,29213,FFV
missouri,Taney,18276,4373,22649,80.69,19.31,29213,FFV
missouri,Taney,18276,4373,22649,80.69,19.31,29213,GAS
missouri,Taney,18276,4373,22649,80.69,19.31,29213,GAS
missouri,Taney,18276,4373,22649,80.69,19.31,29213,GAS
missouri,Taney,18276,4373,22649,80.69,19.31,29213,HYBRID ELECTRIC VEHICLE
missouri,Taney,18276,4373,22649,80.69,19.31,29213,HYBRID ELECTRIC VEHICLE
missouri,Taney,18276,4373,22649,80.69,19.31,29213,PLUG IN HYBRID ELECTRIC VEHICLE
missouri,Camden,16944,4768,21712,78.04,21.96,29029,BI
missouri,Camden,16944,4768,21712,78.04,21.96,29029,BI
missouri,Camden,16944,4768,21712,78.04,21.96,29029,CNG
missouri,Camden,16944,4768,21712,78.04,21.96,29029,DIES
missouri,Camden,16944,4768,21712,78.04,21.96,29029,DIES
missouri,Camden,16944,4768,21712,78.04,21.96,29029,DIES
missouri,Camden,16944,4768,21712,78.04,21.96,29029,ELECTRIC VEHICLE
missouri,Camden,16944,4768,21712,78.04,21.96,29029,FFV
missouri,Camden,16944,4768,21712,78.04,21.96,29029,FFV
missouri,Camden,16944,4768,21712,78.04,21.96,29029,FFV
missouri,Camden,16944,4768,21712,78.04,21.96,29029,GAS
missouri,Camden,16944,4768,21712,78.04,21.96,29029,GAS
missouri,Camden,16944,4768,21712,78.04,21.96,29029,GAS
missouri,Camden,16944,4768,21712,78.04,21.96,29029,HYBRID ELECTRIC VEHICLE
missouri,Camden,16944,4768,21712,78.04,21.96,29029,HYBRID ELECTRIC VEHICLE
missouri,Camden,16944,4768,21712,78.04,21.96,29029,PLUG IN HYBRID ELECTRIC VEHICLE
missouri,Camden,16944,4768,21712,78.04,21.96,29029,PROP
missouri,Johnson,13719,5930,19649,69.82,30.18,29101,BI
missouri,Johnson,13719,5930,19649,69.82,30.18,29101,BI
missouri,Johnson,13719,5930,19649,69.82,30.18,29101,CNG
missouri,Johnson,13719,5930,19649,69.82,30.18,29101,DIES
missouri,Johnson,13719,5930,19649,69.82,30.18,29101,DIES
missouri,Johnson,13719,5930,19649,69.82,30.18,29101,DIES
missouri,Johnson,13719,5930,19649,69.82,30.18,29101,ELECTRIC VEHICLE
missouri,Johnson,13719,5930,19649,69.82,30.18,29101,FFV
missouri,Johnson,13719,5930,19649,69.82,30.18,29101,FFV
missouri,Johnson,13719,5930,19649,69.82,30.18,29101,FFV
missouri,Johnson,13719,5930,19649,69.82,30.18,29101,GAS
missouri,Johnson,13719,5930,19649,69.82,30.18,29101,GAS
missouri,Johnson,13719,5930,19649,69.82,30.18,29101,GAS
missouri,Johnson,13719,5930,19649,69.82,30.18,29101,HYBRID ELECTRIC VEHICLE
missouri,Johnson,13719,5930,19649,69.82,30.18,29101,HYBRID ELECTRIC VEHICLE
missouri,Johnson,13719,5930,19649,69.82,30.18,29101,PLUG IN HYBRID ELECTRIC VEHICLE
missouri,Callaway,13057,4989,18046,72.35,27.65,29027,BI
missouri,Callaway,13057,4989,18046,72.35,27.65,29027,BI
missouri,Callaway,13057,4989,18046,72.35,27.65,29027,CNG
missouri,Callaway,13057,4989,18046,72.35,27.65,29027,DIES
missouri,Callaway,13057,4989,18046,72.35,27.65,29027,DIES
missouri,Callaway,13057,4989,18046,72.35,27.65,29027,DIES
missouri,Callaway,13057,4989,18046,72.35,27.65,29027,ELECTRIC VEHICLE
missouri,Callaway,13057,4989,18046,72.35,27.65,29027,FFV
missouri,Callaway,13057,4989,18046,72.35,27.65,29027,FFV
missouri,Callaway,13057,4989,18046,72.35,27.65,29027,FFV
missouri,Callaway,13057,4989,18046,72.35,27.65,29027,GAS
missouri,Callaway,13057,4989,18046,72.35,27.65,29027,GAS
missouri,Callaway,13057,4989,18046,72.35,27.65,29027,GAS
missouri,Callaway,13057,4989,18046,72.35,27.65,29027,HYBRID ELECTRIC VEHICLE
missouri,Callaway,13057,4989,18046,72.35,27.65,29027,HYBRID ELECTRIC VEHICLE
missouri,Callaway,13057,4989,18046,72.35,27.65,29027,PLUG IN HYBRID ELECTRIC VEHICLE
missouri,Phelps,12709,4766,17475,72.73,27.27,29161,BI
missouri,Phelps,12709,4766,17475,72.73,27.27,29161,DIES
missouri,Phelps,12709,4766,17475,72.73,27.27,29161,DIES
missouri,Phelps,12709,4766,17475,72.73,27.27,29161,DIES
missouri,Phelps,12709,4766,17475,72.73,27.27,29161,ELECTRIC VEHICLE
missouri,Phelps,12709,4766,17475,72.73,27.27,29161,FFV
missouri,Phelps,12709,4766,17475,72.73,27.27,29161,FFV
missouri,Phelps,12709,4766,17475,72.73,27.27,29161,FFV
missouri,Phelps,12709,4766,17475,72.73,27.27,29161,GAS
missouri,Phelps,12709,4766,17475,72.73,27.27,29161,GAS
missouri,Phelps,12709,4766,17475,72.73,27.27,29161,GAS
missouri,Phelps,12709,4766,17475,72.73,27.27,29161,HYBRID ELECTRIC VEHICLE
missouri,Phelps,12709,4766,17475,72.73,27.27,29161,HYBRID ELECTRIC VEHICLE
missouri,Phelps,12709,4766,17475,72.73,27.27,29161,PLUG IN HYBRID ELECTRIC VEHICLE
missouri,Phelps,12709,4766,17475,72.73,27.27,29161,PROP
missouri,Pettis,12810,4324,17134,74.76,25.24,29159,BI
missouri,Pettis,12810,4324,17134,74.76,25.24,29159,DIES
missouri,Pettis,12810,4324,17134,74.76,25.24,29159,DIES
missouri,Pettis,12810,4324,17134,74.76,25.24,29159,DIES
missouri,Pettis,12810,4324,17134,74.76,25.24,29159,ELECTRIC VEHICLE
missouri,Pettis,12810,4324,17134,74.76,25.24,29159,FFV
missouri,Pettis,12810,4324,17134,74.76,25.24,29159,FFV
missouri,Pettis,12810,4324,17134,74.76,25.24,29159,GAS
missouri,Pettis,12810,4324,17134,74.76,25.24,29159,GAS
missouri,Pettis,12810,4324,17134,74.76,25.24,29159,GAS
missouri,Pettis,12810,4324,17134,74.76,25.24,29159,HYBRID ELECTRIC VEHICLE
missouri,Pettis,12810,4324,17134,74.76,25.24,29159,HYBRID ELECTRIC VEHICLE
missouri,Pettis,12810,4324,17134,74.76,25.24,29159,PLUG IN HYBRID ELECTRIC VEHICLE
missouri,Howell,13893,2881,16774,82.82,17.18,29091,BI
missouri,Howell,13893,2881,16774,82.82,17.18,29091,BI
missouri,Howell,13893,2881,16774,82.82,17.18,29091,CNG
missouri,Howell,13893,2881,16774,82.82,17.18,29091,DIES
missouri,Howell,13893,2881,16774,82.82,17.18,29091,DIES
missouri,Howell,13893,2881,16774,82.82,17.18,29091,DIES
missouri,Howell,13893,2881,16774,82.82,17.18,29091,ELECTRIC VEHICLE
missouri,Howell,13893,2881,16774,82.82,17.18,29091,FFV
missouri,Howell,13893,2881,16774,82.82,17.18,29091,FFV
missouri,Howell,13893,2881,16774,82.82,17.18,29091,GAS
missouri,Howell,13893,2881,16774,82.82,17.18,29091,GAS
missouri,Howell,13893,2881,16774,82.82,17.18,29091,GAS
missouri,Howell,13893,2881,16774,82.82,17.18,29091,HYBRID ELECTRIC VEHICLE
missouri,Howell,13893,2881,16774,82.82,17.18,29091,HYBRID ELECTRIC VEHICLE
missouri,Howell,13893,2881,16774,82.82,17.18,29091,PLUG IN HYBRID ELECTRIC VEHICLE
missouri,Howell,13893,2881,16774,82.82,17.18,29091,PROP
missouri,Scott,13168,3575,16743,78.65,21.35,29201,BI
missouri,Scott,13168,3575,16743,78.65,21.35,29201,BI
missouri,Scott,13168,3575,16743,78.65,21.35,29201,CNG
missouri,Scott,13168,3575,16743,78.65,21.35,29201,DIES
missouri,Scott,13168,3575,16743,78.65,21.35,29201,DIES
missouri,Scott,13168,3575,16743,78.65,21.35,29201,DIES
missouri,Scott,13168,3575,16743,78.65,21.35,29201,ELECTRIC VEHICLE
missouri,Scott,13168,3575,16743,78.65,21.35,29201,FFV
missouri,Scott,13168,3575,16743,78.65,21.35,29201,FFV
missouri,Scott,13168,3575,16743,78.65,21.35,29201,GAS
missouri,Scott,13168,3575,16743,78.65,21.35,29201,GAS
missouri,Scott,13168,3575,16743,78.65,21.35,29201,GAS
missouri,Scott,13168,3575,16743,78.65,21.35,29201,HYBRID ELECTRIC VEHICLE
missouri,Scott,13168,3575,16743,78.65,21.35,29201,HYBRID ELECTRIC VEHICLE
missouri,Scott,13168,3575,16743,78.65,21.35,29201,PLUG IN HYBRID ELECTRIC VEHICLE
missouri,Butler,13650,3036,16686,81.81,18.19,29023,BI
missouri,Butler,13650,3036,16686,81.81,18.19,29023,BI
missouri,Butler,13650,3036,16686,81.81,18.19,29023,DIES
missouri,Butler,13650,3036,16686,81.81,18.19,29023,DIES
missouri,Butler,13650,3036,16686,81.81,18.19,29023,DIES
missouri,Butler,13650,3036,16686,81.81,18.19,29023,ELECTRIC VEHICLE
missouri,Butler,13650,3036,16686,81.81,18.19,29023,FFV
missouri,Butler,13650,3036,16686,81.81,18.19,29023,FFV
missouri,Butler,13650,3036,16686,81.81,18.19,29023,GAS
missouri,Butler,13650,3036,16686,81.81,18.19,29023,GAS
missouri,Butler,13650,3036,16686,81.81,18.19,29023,GAS
missouri,Butler,13650,3036,16686,81.81,18.19,29023,HYBRID ELECTRIC VEHICLE
missouri,Butler,13650,3036,16686,81.81,18.19,29023,HYBRID ELECTRIC VEHICLE
missouri,Butler,13650,3036,16686,81.81,18.19,29023,PLUG IN HYBRID ELECTRIC VEHICLE
missouri,Lawrence,13089,2901,15990,81.86,18.14,29109,BI
missouri,Lawrence,13089,2901,15990,81.86,18.14,29109,BI
missouri,Lawrence,13089,2901,15990,81.86,18.14,29109,CNG
missouri,Lawrence,13089,2901,15990,81.86,18.14,29109,DIES
missouri,Lawrence,13089,2901,15990,81.86,18.14,29109,DIES
missouri,Lawrence,13089,2901,15990,81.86,18.14,29109,DIES
missouri,Lawrence,13089,2901,15990,81.86,18.14,29109,ELECTRIC VEHICLE
missouri,Lawrence,13089,2901,15990,81.86,18.14,29109,FFV
missouri,Lawrence,13089,2901,15990,81.86,18.14,29109,FFV
missouri,Lawrence,13089,2901,15990,81.86,18.14,29109,FFV
missouri,Lawrence,13089,2901,15990,81.86,18.14,29109,GAS
missouri,Lawrence,13089,2901,15990,81.86,18.14,29109,GAS
missouri,Lawrence,13089,2901,15990,81.86,18.14,29109,GAS
missouri,Lawrence,13089,2901,15990,81.86,18.14,29109,HYBRID ELECTRIC VEHICLE
missouri,Lawrence,13089,2901,15990,81.86,18.14,29109,HYBRID ELECTRIC VEHICLE
missouri,Lawrence,13089,2901,15990,81.86,18.14,29109,PLUG IN HYBRID ELECTRIC VEHICLE
missouri,Webster,12840,3177,16017,80.16,19.84,29225,BI
missouri,Webster,12840,3177,16017,80.16,19.84,29225,BI
missouri,Webster,12840,3177,16017,80.16,19.84,29225,CNG
missouri,Webster,12840,3177,16017,80.16,19.84,29225,DIES
missouri,Webster,12840,3177,16017,80.16,19.84,29225,DIES
missouri,Webster,12840,3177,16017,80.16,19.84,29225,DIES
missouri,Webster,12840,3177,16017,80.16,19.84,29225,ELECTRIC VEHICLE
missouri,Webster,12840,3177,16017,80.16,19.84,29225,FFV
missouri,Webster,12840,3177,16017,80.16,19.84,29225,FFV
missouri,Webster,12840,3177,16017,80.16,19.84,29225,GAS
missouri,Webster,12840,3177,16017,80.16,19.84,29225,GAS
missouri,Webster,12840,3177,16017,80.16,19.84,29225,GAS
missouri,Webster,12840,3177,16017,80.16,19.84,29225,HYBRID ELECTRIC VEHICLE
missouri,Webster,12840,3177,16017,80.16,19.84,29225,HYBRID ELECTRIC VEHICLE
missouri,Webster,12840,3177,16017,80.16,19.84,29225,PLUG IN HYBRID ELECTRIC VEHICLE
missouri,Stone,13158,2887,16045,82.01,17.99,29209,BI
missouri,Stone,13158,2887,16045,82.01,17.99,29209,BI
missouri,Stone,13158,2887,16045,82.01,17.99,29209,CNG
missouri,Stone,13158,2887,16045,82.01,17.99,29209,DIES
missouri,Stone,13158,2887,16045,82.01,17.99,29209,DIES
missouri,Stone,13158,2887,16045,82.01,17.99,29209,DIES
missouri,Stone,13158,2887,16045,82.01,17.99,29209,ELECTRIC VEHICLE
missouri,Stone,13158,2887,16045,82.01,17.99,29209,FFV
missouri,Stone,13158,2887,16045,82.01,17.99,29209,FFV
missouri,Stone,13158,2887,16045,82.01,17.99,29209,FFV
missouri,Stone,13158,2887,16045,82.01,17.99,29209,GAS
missouri,Stone,13158,2887,16045,82.01,17.99,29209,GAS
missouri,Stone,13158,2887,16045,82.01,17.99,29209,GAS
missouri,Stone,13158,2887,16045,82.01,17.99,29209,HYBRID ELECTRIC VEHICLE
missouri,Stone,13158,2887,16045,82.01,17.99,29209,HYBRID ELECTRIC VEHICLE
missouri,Stone,13158,2887,16045,82.01,17.99,29209,PLUG IN HYBRID ELECTRIC VEHICLE
missouri,Lafayette,10988,4053,15041,73.05,26.95,29107,BI
missouri,Lafayette,10988,4053,15041,73.05,26.95,29107,BI
missouri,Lafayette,10988,4053,15041,73.05,26.95,29107,CNG
missouri,Lafayette,10988,4053,15041,73.05,26.95,29107,DIES
missouri,Lafayette,10988,4053,15041,73.05,26.95,29107,DIES
missouri,Lafayette,10988,4053,15041,73.05,26.95,29107,DIES
missouri,Lafayette,10988,4053,15041,73.05,26.95,29107,ELECTRIC VEHICLE
missouri,Lafayette,10988,4053,15041,73.05,26.95,29107,FFV
missouri,Lafayette,10988,4053,15041,73.05,26.95,29107,FFV
missouri,Lafayette,10988,4053,15041,73.05,26.95,29107,FFV
missouri,Lafayette,10988,4053,15041,73.05,26.95,29107,GAS
missouri,Lafayette,10988,4053,15041,73.05,26.95,29107,GAS
missouri,Lafayette,10988,4053,15041,73.05,26.95,29107,GAS
missouri,Lafayette,10988,4053,15041,73.05,26.95,29107,HYBRID ELECTRIC VEHICLE
missouri,Lafayette,10988,4053,15041,73.05,26.95,29107,HYBRID ELECTRIC VEHICLE
missouri,Lafayette,10988,4053,15041,73.05,26.95,29107,PLUG IN HYBRID ELECTRIC VEHICLE
missouri,Warren,11111,3915,15026,73.95,26.05,29219,BI
missouri,Warren,11111,3915,15026,73.95,26.05,29219,BI
missouri,Warren,11111,3915,15026,73.95,26.05,29219,CNG
missouri,Warren,11111,3915,15026,73.95,26.05,29219,DIES
missouri,Warren,11111,3915,15026,73.95,26.05,29219,DIES
missouri,Warren,11111,3915,15026,73.95,26.05,29219,DIES
missouri,Warren,11111,3915,15026,73.95,26.05,29219,ELECTRIC VEHICLE
missouri,Warren,11111,3915,15026,73.95,26.05,29219,FFV
missouri,Warren,11111,3915,15026,73.95,26.05,29219,FFV
missouri,Warren,11111,3915,15026,73.95,26.05,29219,FFV
missouri,Warren,11111,3915,15026,73.95,26.05,29219,GAS
missouri,Warren,11111,3915,15026,73.95,26.05,29219,GAS
missouri,Warren,11111,3915,15026,73.95,26.05,29219,GAS
missouri,Warren,11111,3915,15026,73.95,26.05,29219,HYBRID ELECTRIC VEHICLE
missouri,Warren,11111,3915,15026,73.95,26.05,29219,HYBRID ELECTRIC VEHICLE
missouri,Warren,11111,3915,15026,73.95,26.05,29219,PLUG IN HYBRID ELECTRIC VEHICLE
missouri,Barry,11428,2710,14138,80.83,19.17,29009,BI
missouri,Barry,11428,2710,14138,80.83,19.17,29009,BI
missouri,Barry,11428,2710,14138,80.83,19.17,29009,CNG
missouri,Barry,11428,2710,14138,80.83,19.17,29009,DIES
missouri,Barry,11428,2710,14138,80.83,19.17,29009,DIES
missouri,Barry,11428,2710,14138,80.83,19.17,29009,DIES
missouri,Barry,11428,2710,14138,80.83,19.17,29009,ELECTRIC VEHICLE
missouri,Barry,11428,2710,14138,80.83,19.17,29009,FFV
missouri,Barry,11428,2710,14138,80.83,19.17,29009,FFV
missouri,Barry,11428,2710,14138,80.83,19.17,29009,GAS
missouri,Barry,11428,2710,14138,80.83,19.17,29009,GAS
missouri,Barry,11428,2710,14138,80.83,19.17,29009,GAS
missouri,Barry,11428,2710,14138,80.83,19.17,29009,HYBRID ELECTRIC VEHICLE
missouri,Barry,11428,2710,14138,80.83,19.17,29009,HYBRID ELECTRIC VEHICLE
missouri,Barry,11428,2710,14138,80.83,19.17,29009,PLUG IN HYBRID ELECTRIC VEHICLE
missouri,Polk,10438,2631,13069,79.87,20.13,29167,BI
missouri,Polk,10438,2631,13069,79.87,20.13,29167,BI
missouri,Polk,10438,2631,13069,79.87,20.13,29167,DIES
missouri,Polk,10438,2631,13069,79.87,20.13,29167,DIES
missouri,Polk,10438,2631,13069,79.87,20.13,29167,DIES
missouri,Polk,10438,2631,13069,79.87,20.13,29167,ELECTRIC VEHICLE
missouri,Polk,10438,2631,13069,79.87,20.13,29167,FFV
missouri,Polk,10438,2631,13069,79.87,20.13,29167,FFV
missouri,Polk,10438,2631,13069,79.87,20.13,29167,FFV
missouri,Polk,10438,2631,13069,79.87,20.13,29167,GAS
missouri,Polk,10438,2631,13069,79.87,20.13,29167,GAS
missouri,Polk,10438,2631,13069,79.87,20.13,29167,GAS
missouri,Polk,10438,2631,13069,79.87,20.13,29167,HYBRID ELECTRIC VEHICLE
missouri,Polk,10438,2631,13069,79.87,20.13,29167,HYBRID ELECTRIC VEHICLE
missouri,Polk,10438,2631,13069,79.87,20.13,29167,PLUG IN HYBRID ELECTRIC VEHICLE
missouri,Polk,10438,2631,13069,79.87,20.13,29167,PROP
missouri,Pulaski,9876,2922,12798,77.17,22.83,29169,BI
missouri,Pulaski,9876,2922,12798,77.17,22.83,29169,DIES
missouri,Pulaski,9876,2922,12798,77.17,22.83,29169,DIES
missouri,Pulaski,9876,2922,12798,77.17,22.83,29169,DIES
missouri,Pulaski,9876,2922,12798,77.17,22.83,29169,ELECTRIC VEHICLE
missouri,Pulaski,9876,2922,12798,77.17,22.83,29169,FFV
missouri,Pulaski,9876,2922,12798,77.17,22.83,29169,FFV
missouri,Pulaski,9876,2922,12798,77.17,22.83,29169,GAS
missouri,Pulaski,9876,2922,12798,77.17,22.83,29169,GAS
missouri,Pulaski,9876,2922,12798,77.17,22.83,29169,GAS
missouri,Pulaski,9876,2922,12798,77.17,22.83,29169,HYBRID ELECTRIC VEHICLE
missouri,Pulaski,9876,2922,12798,77.17,22.83,29169,HYBRID ELECTRIC VEHICLE
missouri,Pulaski,9876,2922,12798,77.17,22.83,29169,PLUG IN HYBRID ELECTRIC VEHICLE
missouri,Stoddard,11079,1876,12955,85.52,14.48,29207,BI
missouri,Stoddard,11079,1876,12955,85.52,14.48,29207,BI
missouri,Stoddard,11079,1876,12955,85.52,14.48,29207,DIES
missouri,Stoddard,11079,1876,12955,85.52,14.48,29207,DIES
missouri,Stoddard,11079,1876,12955,85.52,14.48,29207,DIES
missouri,Stoddard,11079,1876,12955,85.52,14.48,29207,ELECTRIC VEHICLE
missouri,Stoddard,11079,1876,12955,85.52,14.48,29207,FFV
missouri,Stoddard,11079,1876,12955,85.52,14.48,29207,FFV
missouri,Stoddard,11079,1876,12955,85.52,14.48,29207,GAS
missouri,Stoddard,11079,1876,12955,85.52,14.48,29207,GAS
missouri,Stoddard,11079,1876,12955,85.52,14.48,29207,GAS
missouri,Stoddard,11079,1876,12955,85.52,14.48,29207,HYBRID ELECTRIC VEHICLE
missouri,Stoddard,11079,1876,12955,85.52,14.48,29207,HYBRID ELECTRIC VEHICLE
missouri,Stoddard,11079,1876,12955,85.52,14.48,29207,PLUG IN HYBRID ELECTRIC VEHICLE
missouri,Marion,9419,2994,12413,75.88,24.12,29127,BI
missouri,Marion,9419,2994,12413,75.88,24.12,29127,DIES
missouri,Marion,9419,2994,12413,75.88,24.12,29127,DIES
missouri,Marion,9419,2994,12413,75.88,24.12,29127,DIES
missouri,Marion,9419,2994,12413,75.88,24.12,29127,ELECTRIC VEHICLE
missouri,Marion,9419,2994,12413,75.88,24.12,29127,FFV
missouri,Marion,9419,2994,12413,75.88,24.12,29127,FFV
missouri,Marion,9419,2994,12413,75.88,24.12,29127,GAS
missouri,Marion,9419,2994,12413,75.88,24.12,29127,GAS
missouri,Marion,9419,2994,12413,75.88,24.12,29127,GAS
missouri,Marion,9419,2994,12413,75.88,24.12,29127,HYBRID ELECTRIC VEHICLE
missouri,Marion,9419,2994,12413,75.88,24.12,29127,HYBRID ELECTRIC VEHICLE
missouri,Marion,9419,2994,12413,75.88,24.12,29127,PLUG IN HYBRID ELECTRIC VEHICLE
missouri,Marion,9419,2994,12413,75.88,24.12,29127,PROP
missouri,Miller,9285,1750,11035,84.14,15.86,29131,BI
missouri,Miller,9285,1750,11035,84.14,15.86,29131,CNG
missouri,Miller,9285,1750,11035,84.14,15.86,29131,DIES
missouri,Miller,9285,1750,11035,84.14,15.86,29131,DIES
missouri,Miller,9285,1750,11035,84.14,15.86,29131,DIES
missouri,Miller,9285,1750,11035,84.14,15.86,29131,ELECTRIC VEHICLE
missouri,Miller,9285,1750,11035,84.14,15.86,29131,FFV
missouri,Miller,9285,1750,11035,84.14,15.86,29131,FFV
missouri,Miller,9285,1750,11035,84.14,15.86,29131,GAS
missouri,Miller,9285,1750,11035,84.14,15.86,29131,GAS
missouri,Miller,9285,1750,11035,84.14,15.86,29131,GAS
missouri,Miller,9285,1750,11035,84.14,15.86,29131,HYBRID ELECTRIC VEHICLE
missouri,Miller,9285,1750,11035,84.14,15.86,29131,HYBRID ELECTRIC VEHICLE
missouri,Miller,9285,1750,11035,84.14,15.86,29131,PLUG IN HYBRID ELECTRIC VEHICLE
missouri,Texas,8875,1728,10603,83.7,16.3,29215,BI
missouri,Texas,8875,1728,10603,83.7,16.3,29215,BI
missouri,Texas,8875,1728,10603,83.7,16.3,29215,DIES
missouri,Texas,8875,1728,10603,83.7,16.3,29215,DIES
missouri,Texas,8875,1728,10603,83.7,16.3,29215,DIES
missouri,Texas,8875,1728,10603,83.7,16.3,29215,ELECTRIC VEHICLE
missouri,Texas,8875,1728,10603,83.7,16.3,29215,FFV
missouri,Texas,8875,1728,10603,83.7,16.3,29215,FFV
missouri,Texas,8875,1728,10603,83.7,16.3,29215,GAS
missouri,Texas,8875,1728,10603,83.7,16.3,29215,GAS
missouri,Texas,8875,1728,10603,83.7,16.3,29215,GAS
missouri,Texas,8875,1728,10603,83.7,16.3,29215,HYBRID ELECTRIC VEHICLE
missouri,Texas,8875,1728,10603,83.7,16.3,29215,HYBRID ELECTRIC VEHICLE
missouri,Texas,8875,1728,10603,83.7,16.3,29215,PLUG IN HYBRID ELECTRIC VEHICLE
missouri,Ray,7104,3090,10194,69.69,30.31,29177,BI
missouri,Ray,7104,3090,10194,69.69,30.31,29177,CNG
missouri,Ray,7104,3090,10194,69.69,30.31,29177,DIES
missouri,Ray,7104,3090,10194,69.69,30.31,29177,DIES
missouri,Ray,7104,3090,10194,69.69,30.31,29177,DIES
missouri,Ray,7104,3090,10194,69.69,30.31,29177,ELECTRIC VEHICLE
missouri,Ray,7104,3090,10194,69.69,30.31,29177,FFV
missouri,Ray,7104,3090,10194,69.69,30.31,29177,FFV
missouri,Ray,7104,3090,10194,69.69,30.31,29177,GAS
missouri,Ray,7104,3090,10194,69.69,30.31,29177,GAS
missouri,Ray,7104,3090,10194,69.69,30.31,29177,GAS
missouri,Ray,7104,3090,10194,69.69,30.31,29177,HYBRID ELECTRIC VEHICLE
missouri,Ray,7104,3090,10194,69.69,30.31,29177,PLUG IN HYBRID ELECTRIC VEHICLE
missouri,Dunklin,8026,2360,10386,77.28,22.72,29069,BI
missouri,Dunklin,8026,2360,10386,77.28,22.72,29069,BI
missouri,Dunklin,8026,2360,10386,77.28,22.72,29069,DIES
missouri,Dunklin,8026,2360,10386,77.28,22.72,29069,DIES
missouri,Dunklin,8026,2360,10386,77.28,22.72,29069,DIES
missouri,Dunklin,8026,2360,10386,77.28,22.72,29069,ELECTRIC VEHICLE
missouri,Dunklin,8026,2360,10386,77.28,22.72,29069,FFV
missouri,Dunklin,8026,2360,10386,77.28,22.72,29069,FFV
missouri,Dunklin,8026,2360,10386,77.28,22.72,29069,GAS
missouri,Dunklin,8026,2360,10386,77.28,22.72,29069,GAS
missouri,Dunklin,8026,2360,10386,77.28,22.72,29069,GAS
missouri,Dunklin,8026,2360,10386,77.28,22.72,29069,HYBRID ELECTRIC VEHICLE
missouri,Dunklin,8026,2360,10386,77.28,22.72,29069,HYBRID ELECTRIC VEHICLE
missouri,Dunklin,8026,2360,10386,77.28,22.72,29069,PLUG IN HYBRID ELECTRIC VEHICLE
missouri,Randolph,7529,2283,9812,76.73,23.27,29175,BI
missouri,Randolph,7529,2283,9812,76.73,23.27,29175,DIES
missouri,Randolph,7529,2283,9812,76.73,23.27,29175,DIES
missouri,Randolph,7529,2283,9812,76.73,23.27,29175,DIES
missouri,Randolph,7529,2283,9812,76.73,23.27,29175,ELECTRIC VEHICLE
missouri,Randolph,7529,2283,9812,76.73,23.27,29175,FFV
missouri,Randolph,7529,2283,9812,76.73,23.27,29175,FFV
missouri,Randolph,7529,2283,9812,76.73,23.27,29175,GAS
missouri,Randolph,7529,2283,9812,76.73,23.27,29175,GAS
missouri,Randolph,7529,2283,9812,76.73,23.27,29175,GAS
missouri,Randolph,7529,2283,9812,76.73,23.27,29175,HYBRID ELECTRIC VEHICLE
missouri,Randolph,7529,2283,9812,76.73,23.27,29175,HYBRID ELECTRIC VEHICLE
missouri,Randolph,7529,2283,9812,76.73,23.27,29175,PLUG IN HYBRID ELECTRIC VEHICLE
missouri,Clinton,7067,2572,9639,73.32,26.68,29049,BI
missouri,Clinton,7067,2572,9639,73.32,26.68,29049,BI
missouri,Clinton,7067,2572,9639,73.32,26.68,29049,CNG
missouri,Clinton,7067,2572,9639,73.32,26.68,29049,DIES
missouri,Clinton,7067,2572,9639,73.32,26.68,29049,DIES
missouri,Clinton,7067,2572,9639,73.32,26.68,29049,DIES
missouri,Clinton,7067,2572,9639,73.32,26.68,29049,ELECTRIC VEHICLE
missouri,Clinton,7067,2572,9639,73.32,26.68,29049,FFV
missouri,Clinton,7067,2572,9639,73.32,26.68,29049,FFV
missouri,Clinton,7067,2572,9639,73.32,26.68,29049,GAS
missouri,Clinton,7067,2572,9639,73.32,26.68,29049,GAS
missouri,Clinton,7067,2572,9639,73.32,26.68,29049,GAS
missouri,Clinton,7067,2572,9639,73.32,26.68,29049,HYBRID ELECTRIC VEHICLE
missouri,Clinton,7067,2572,9639,73.32,26.68,29049,HYBRID ELECTRIC VEHICLE
missouri,Clinton,7067,2572,9639,73.32,26.68,29049,PLUG IN HYBRID ELECTRIC VEHICLE
missouri,Adair,6030,3500,9530,63.27,36.73,29001,BI
